Time,Gender,Accel_Frontal,Accel_Vertical,Accel_Lateral,Id_Antenna,RSSI,Phase,Frequency,Output
211.0,F,0.60034,0.8819100000000001,0.0091224,1,-59.0,6.1605,923.25,1
211.08,F,0.60034,0.8819100000000001,0.0091224,1,-59.0,6.1605,923.25,1
211.13,F,0.60034,0.8819100000000001,0.0091224,1,-59.0,6.1605,923.25,1
211.15,F,0.60034,0.8819100000000001,0.0091224,1,-59.0,6.1605,923.25,1
211.2,F,0.60034,0.8819100000000001,0.0091224,1,-59.0,6.1605,923.25,1
211.25,F,0.60034,0.8819100000000001,0.0091224,1,-59.0,6.1605,923.25,1
211.5,F,0.60034,0.8819100000000001,0.0091224,1,-59.5,0.7808,922.25,1
211.58,F,0.60034,0.8819100000000001,0.0091224,1,-59.5,0.7808,922.25,1
211.6,F,0.60034,0.8819100000000001,0.0091224,1,-59.5,0.7808,922.25,1
211.65,F,0.60034,0.8819100000000001,0.0091224,1,-59.5,0.7808,922.25,1
211.7,F,0.60034,0.8819100000000001,0.0091224,1,-59.5,0.7808,922.25,1
211.73,F,0.60034,0.8819100000000001,0.0091224,1,-59.5,0.7808,922.25,1
212.0,F,0.60034,0.8819100000000001,0.0091224,1,-60.0,5.2048,920.75,1
212.08,F,0.60034,0.8819100000000001,0.0091224,1,-60.0,5.2048,920.75,1
212.13,F,0.60034,0.8819100000000001,0.0091224,1,-60.0,5.2048,920.75,1
212.15,F,0.60034,0.8819100000000001,0.0091224,1,-60.0,5.2048,920.75,1
212.2,F,0.60034,0.8819100000000001,0.0091224,1,-60.0,5.2048,920.75,1
212.23,F,0.60034,0.8819100000000001,0.0091224,1,-60.0,5.2048,920.75,1
213.75,F,0.58862,0.8704200000000001,-0.0022806,4,-57.0,0.42183999999999994,920.25,1
213.83,F,0.58862,0.8704200000000001,-0.0022806,4,-57.0,0.42183999999999994,920.25,1
213.88,F,0.58862,0.8704200000000001,-0.0022806,4,-57.0,0.42183999999999994,920.25,1
213.93,F,0.58862,0.8704200000000001,-0.0022806,4,-57.0,0.42183999999999994,920.25,1
213.95,F,0.58862,0.8704200000000001,-0.0022806,4,-57.0,0.42183999999999994,920.25,1
214.0,F,0.58862,0.8704200000000001,-0.0022806,4,-57.0,0.42183999999999994,920.25,1
214.03,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.6589,921.25,1
214.08,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.6589,921.25,1
214.13,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.6589,921.25,1
214.18,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.6589,921.25,1
214.2,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.6589,921.25,1
214.25,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.6589,921.25,1
214.5,F,0.58862,0.8704200000000001,-0.0022806,1,-59.5,5.2723,920.75,1
214.58,F,0.58862,0.8704200000000001,-0.0022806,1,-59.5,5.2723,920.75,1
214.63,F,0.58862,0.8704200000000001,-0.0022806,1,-59.5,5.2723,920.75,1
214.65,F,0.58862,0.8704200000000001,-0.0022806,1,-59.5,5.2723,920.75,1
214.7,F,0.58862,0.8704200000000001,-0.0022806,1,-59.5,5.2723,920.75,1
214.73,F,0.58862,0.8704200000000001,-0.0022806,1,-59.5,5.2723,920.75,1
215.25,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.0944,921.75,1
215.33,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.0944,921.75,1
215.38,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.0944,921.75,1
215.43,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.0944,921.75,1
215.48,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.0944,921.75,1
215.5,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.0944,921.75,1
216.0,F,0.58862,0.8704200000000001,-0.0022806,1,-59.0,6.1497,923.25,1
216.08,F,0.58862,0.8704200000000001,-0.0022806,1,-59.0,6.1497,923.25,1
216.1,F,0.58862,0.8704200000000001,-0.0022806,1,-59.0,6.1497,923.25,1
216.15,F,0.58862,0.8704200000000001,-0.0022806,1,-59.0,6.1497,923.25,1
216.2,F,0.58862,0.8704200000000001,-0.0022806,1,-59.0,6.1497,923.25,1
216.25,F,0.58862,0.8704200000000001,-0.0022806,1,-59.0,6.1497,923.25,1
216.28,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.5944,921.25,1
216.33,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.5944,921.25,1
216.35,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.5944,921.25,1
216.4,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.5944,921.25,1
216.45,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.5944,921.25,1
216.48,F,0.58862,0.8704200000000001,-0.0022806,4,-56.0,5.5944,921.25,1
217.25,F,0.54171,0.8704200000000001,0.043332,4,-56.5,4.9011,922.75,1
217.33,F,0.54171,0.8704200000000001,0.043332,4,-56.5,4.9011,922.75,1
217.38,F,0.54171,0.8704200000000001,0.043332,4,-56.5,4.9011,922.75,1
217.4,F,0.54171,0.8704200000000001,0.043332,4,-56.5,4.9011,922.75,1
217.45,F,0.54171,0.8704200000000001,0.043332,4,-56.5,4.9011,922.75,1
217.5,F,0.54171,0.8704200000000001,0.043332,4,-56.5,4.9011,922.75,1
217.53,F,0.54171,0.8704200000000001,0.043332,4,-56.5,5.5239,921.75,1
217.58,F,0.54171,0.8704200000000001,0.043332,4,-56.5,5.5239,921.75,1
217.63,F,0.54171,0.8704200000000001,0.043332,4,-56.5,5.5239,921.75,1
217.65,F,0.54171,0.8704200000000001,0.043332,4,-56.5,5.5239,921.75,1
217.7,F,0.54171,0.8704200000000001,0.043332,4,-56.5,5.5239,921.75,1
217.73,F,0.54171,0.8704200000000001,0.043332,4,-56.5,5.5239,921.75,1
218.5,F,1.0811,0.23885,0.08894400000000001,1,-55.0,0.8252799999999999,920.25,3
218.58,F,1.0811,0.23885,0.08894400000000001,1,-55.0,0.8252799999999999,920.25,3
218.63,F,1.0811,0.23885,0.08894400000000001,1,-55.0,0.8252799999999999,920.25,3
218.65,F,1.0811,0.23885,0.08894400000000001,1,-55.0,0.8252799999999999,920.25,3
218.7,F,1.0811,0.23885,0.08894400000000001,1,-55.0,0.8252799999999999,920.25,3
218.75,F,1.0811,0.23885,0.08894400000000001,1,-55.0,0.8252799999999999,920.25,3
218.78,F,1.2452,0.16995,0.031928,3,-53.5,0.59672,922.25,3
218.83,F,1.2452,0.16995,0.031928,3,-53.5,0.59672,922.25,3
218.88,F,1.2452,0.16995,0.031928,3,-53.5,0.59672,922.25,3
218.9,F,1.2452,0.16995,0.031928,3,-53.5,0.59672,922.25,3
218.95,F,1.2452,0.16995,0.031928,3,-53.5,0.59672,922.25,3
219.0,F,1.2452,0.16995,0.031928,3,-53.5,0.59672,922.25,3
219.25,F,1.0342,0.1355,-0.11631,3,-56.5,3.9822,920.75,3
219.33,F,1.0342,0.1355,-0.11631,3,-56.5,3.9822,920.75,3
219.38,F,1.0342,0.1355,-0.11631,3,-56.5,3.9822,920.75,3
219.43,F,1.0342,0.1355,-0.11631,3,-56.5,3.9822,920.75,3
219.45,F,1.0342,0.1355,-0.11631,3,-56.5,3.9822,920.75,3
219.5,F,1.0342,0.1355,-0.11631,3,-56.5,3.9822,920.75,3
221.75,F,1.3625,-0.036746,-0.013684,3,-60.5,6.2402,925.25,3
221.83,F,1.3625,-0.036746,-0.013684,3,-60.5,6.2402,925.25,3
221.88,F,1.3625,-0.036746,-0.013684,3,-60.5,6.2402,925.25,3
221.9,F,1.3625,-0.036746,-0.013684,3,-60.5,6.2402,925.25,3
221.95,F,1.3625,-0.036746,-0.013684,3,-60.5,6.2402,925.25,3
222.0,F,1.3625,-0.036746,-0.013684,3,-60.5,6.2402,925.25,3
222.75,F,1.1045,0.066602,-0.15052000000000001,3,-59.5,3.9377,923.75,3
222.83,F,1.1045,0.066602,-0.15052000000000001,3,-59.5,3.9377,923.75,3
222.88,F,1.1045,0.066602,-0.15052000000000001,3,-59.5,3.9377,923.75,3
222.9,F,1.1045,0.066602,-0.15052000000000001,3,-59.5,3.9377,923.75,3
222.95,F,1.1045,0.066602,-0.15052000000000001,3,-59.5,3.9377,923.75,3
223.0,F,1.1045,0.066602,-0.15052000000000001,3,-59.5,3.9377,923.75,3
223.5,F,1.1045,0.066602,-0.15052000000000001,3,-59.0,4.8735,922.25,3
223.6,F,1.1045,0.066602,-0.15052000000000001,3,-59.0,4.8735,922.25,3
223.63,F,1.1045,0.066602,-0.15052000000000001,3,-59.0,4.8735,922.25,3
223.68,F,1.1045,0.066602,-0.15052000000000001,3,-59.0,4.8735,922.25,3
223.73,F,1.1045,0.066602,-0.15052000000000001,3,-59.0,4.8735,922.25,3
223.75,F,1.1045,0.066602,-0.15052000000000001,3,-59.0,4.8735,922.25,3
224.0,F,1.1045,0.066602,-0.15052000000000001,4,-64.0,5.6098,924.25,3
224.08,F,1.1045,0.066602,-0.15052000000000001,4,-64.0,5.6098,924.25,3
224.1,F,1.1045,0.066602,-0.15052000000000001,4,-64.0,5.6098,924.25,3
224.15,F,1.1045,0.066602,-0.15052000000000001,4,-64.0,5.6098,924.25,3
224.2,F,1.1045,0.066602,-0.15052000000000001,4,-64.0,5.6098,924.25,3
224.25,F,1.1045,0.066602,-0.15052000000000001,4,-64.0,5.6098,924.25,3
227.5,F,1.128,0.05511900000000001,-0.13912,4,-64.5,6.1773,923.75,3
227.58,F,1.128,0.05511900000000001,-0.13912,4,-64.5,6.1773,923.75,3
227.63,F,1.128,0.05511900000000001,-0.13912,4,-64.5,6.1773,923.75,3
227.65,F,1.128,0.05511900000000001,-0.13912,4,-64.5,6.1773,923.75,3
227.7,F,1.128,0.05511900000000001,-0.13912,4,-64.5,6.1773,923.75,3
227.75,F,1.128,0.05511900000000001,-0.13912,4,-64.5,6.1773,923.75,3
231.0,F,1.1397,0.05511900000000001,-0.12771,4,-63.5,4.559,922.25,3
231.08,F,1.1397,0.05511900000000001,-0.12771,4,-63.5,4.559,922.25,3
231.13,F,1.1397,0.05511900000000001,-0.12771,4,-63.5,4.559,922.25,3
231.18,F,1.1397,0.05511900000000001,-0.12771,4,-63.5,4.559,922.25,3
231.2,F,1.1397,0.05511900000000001,-0.12771,4,-63.5,4.559,922.25,3
231.25,F,1.1397,0.05511900000000001,-0.12771,4,-63.5,4.559,922.25,3
233.75,F,1.1514,0.043636,-0.12771,4,-64.0,5.5898,924.25,3
233.83,F,1.1514,0.043636,-0.12771,4,-64.0,5.5898,924.25,3
233.88,F,1.1514,0.043636,-0.12771,4,-64.0,5.5898,924.25,3
233.9,F,1.1514,0.043636,-0.12771,4,-64.0,5.5898,924.25,3
233.95,F,1.1514,0.043636,-0.12771,4,-64.0,5.5898,924.25,3
233.98,F,1.1514,0.043636,-0.12771,4,-64.0,5.5898,924.25,3
234.5,F,1.1514,0.043636,-0.12771,4,-64.0,0.91732,922.75,3
234.58,F,1.1514,0.043636,-0.12771,4,-64.0,0.91732,922.75,3
234.63,F,1.1514,0.043636,-0.12771,4,-64.0,0.91732,922.75,3
234.68,F,1.1514,0.043636,-0.12771,4,-64.0,0.91732,922.75,3
234.7,F,1.1514,0.043636,-0.12771,4,-64.0,0.91732,922.75,3
234.75,F,1.1514,0.043636,-0.12771,4,-64.0,0.91732,922.75,3
236.5,F,1.1397,0.05511900000000001,-0.13912,4,-65.0,4.6372,925.25,3
236.58,F,1.1397,0.05511900000000001,-0.13912,4,-65.0,4.6372,925.25,3
236.63,F,1.1397,0.05511900000000001,-0.13912,4,-65.0,4.6372,925.25,3
236.68,F,1.1397,0.05511900000000001,-0.13912,4,-65.0,4.6372,925.25,3
236.7,F,1.1397,0.05511900000000001,-0.13912,4,-65.0,4.6372,925.25,3
236.75,F,1.1397,0.05511900000000001,-0.13912,4,-65.0,4.6372,925.25,3
240.5,F,1.3508,-0.036746,-0.059296,4,-63.5,1.4143,922.25,3
240.55,F,1.3508,-0.036746,-0.059296,4,-63.5,1.4143,922.25,3
240.6,F,1.3508,-0.036746,-0.059296,4,-63.5,1.4143,922.25,3
240.63,F,1.3508,-0.036746,-0.059296,4,-63.5,1.4143,922.25,3
240.68,F,1.3508,-0.036746,-0.059296,4,-63.5,1.4143,922.25,3
240.73,F,1.3508,-0.036746,-0.059296,4,-63.5,1.4143,922.25,3
241.5,F,1.3508,-0.036746,-0.059296,3,-61.0,0.17794000000000001,924.75,3
241.58,F,1.3508,-0.036746,-0.059296,3,-61.0,0.17794000000000001,924.75,3
241.63,F,1.3508,-0.036746,-0.059296,3,-61.0,0.17794000000000001,924.75,3
241.68,F,1.3508,-0.036746,-0.059296,3,-61.0,0.17794000000000001,924.75,3
241.7,F,1.3508,-0.036746,-0.059296,3,-61.0,0.17794000000000001,924.75,3
241.75,F,1.3508,-0.036746,-0.059296,3,-61.0,0.17794000000000001,924.75,3
242.75,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,1.0492,923.25,3
242.83,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,1.0492,923.25,3
242.88,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,1.0492,923.25,3
242.9,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,1.0492,923.25,3
242.95,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,1.0492,923.25,3
243.0,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,1.0492,923.25,3
243.25,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,5.438,921.25,3
243.33,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,5.438,921.25,3
243.38,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,5.438,921.25,3
243.4,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,5.438,921.25,3
243.45,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,5.438,921.25,3
243.5,F,1.1397,0.05511900000000001,-0.13912,3,-59.5,5.438,921.25,3
246.75,F,1.1045,0.066602,-0.16192,3,-59.0,5.0836,921.75,3
246.83,F,1.1045,0.066602,-0.16192,3,-59.0,5.0836,921.75,3
246.88,F,1.1045,0.066602,-0.16192,3,-59.0,5.0836,921.75,3
246.9,F,1.1045,0.066602,-0.16192,3,-59.0,5.0836,921.75,3
246.95,F,1.1045,0.066602,-0.16192,3,-59.0,5.0836,921.75,3
246.98,F,1.1045,0.066602,-0.16192,3,-59.0,5.0836,921.75,3
247.25,F,1.1045,0.066602,-0.16192,3,-62.0,5.8675,925.75,3
247.33,F,1.1045,0.066602,-0.16192,3,-62.0,5.8675,925.75,3
247.38,F,1.1045,0.066602,-0.16192,3,-62.0,5.8675,925.75,3
247.4,F,1.1045,0.066602,-0.16192,3,-62.0,5.8675,925.75,3
247.45,F,1.1045,0.066602,-0.16192,3,-62.0,5.8675,925.75,3
247.5,F,1.1045,0.066602,-0.16192,3,-62.0,5.8675,925.75,3
249.5,F,1.1514,0.05511900000000001,-0.12771,4,-64.0,6.1114,923.75,3
249.58,F,1.1514,0.05511900000000001,-0.12771,4,-64.0,6.1114,923.75,3
249.63,F,1.1514,0.05511900000000001,-0.12771,4,-64.0,6.1114,923.75,3
249.65,F,1.1514,0.05511900000000001,-0.12771,4,-64.0,6.1114,923.75,3
249.7,F,1.1514,0.05511900000000001,-0.12771,4,-64.0,6.1114,923.75,3
249.75,F,1.1514,0.05511900000000001,-0.12771,4,-64.0,6.1114,923.75,3
251.5,F,1.2570000000000001,0.0091865,-0.082102,4,-63.5,4.0927,922.75,3
251.6,F,1.2570000000000001,0.0091865,-0.082102,4,-63.5,4.0927,922.75,3
251.63,F,1.2570000000000001,0.0091865,-0.082102,4,-63.5,4.0927,922.75,3
251.68,F,1.2570000000000001,0.0091865,-0.082102,4,-63.5,4.0927,922.75,3
251.73,F,1.2570000000000001,0.0091865,-0.082102,4,-63.5,4.0927,922.75,3
251.75,F,1.2570000000000001,0.0091865,-0.082102,4,-63.5,4.0927,922.75,3
260.0,F,1.128,0.066602,-0.13912,4,-63.5,1.4189,922.25,3
260.07,F,1.128,0.066602,-0.13912,4,-63.5,1.4189,922.25,3
260.13,F,1.128,0.066602,-0.13912,4,-63.5,1.4189,922.25,3
260.15,F,1.128,0.066602,-0.13912,4,-63.5,1.4189,922.25,3
260.2,F,1.128,0.066602,-0.13912,4,-63.5,1.4189,922.25,3
260.25,F,1.128,0.066602,-0.13912,4,-63.5,1.4189,922.25,3
268.75,F,1.128,0.066602,-0.15052000000000001,4,-64.0,2.0341,921.75,3
268.82,F,1.128,0.066602,-0.15052000000000001,4,-64.0,2.0341,921.75,3
268.88,F,1.128,0.066602,-0.15052000000000001,4,-64.0,2.0341,921.75,3
268.93,F,1.128,0.066602,-0.15052000000000001,4,-64.0,2.0341,921.75,3
268.95,F,1.128,0.066602,-0.15052000000000001,4,-64.0,2.0341,921.75,3
269.0,F,1.128,0.066602,-0.15052000000000001,4,-64.0,2.0341,921.75,3
277.25,F,1.2218,0.020669999999999997,-0.09350499999999999,4,-63.0,4.7185,922.25,3
277.32,F,1.2218,0.020669999999999997,-0.09350499999999999,4,-63.0,4.7185,922.25,3
277.38,F,1.2218,0.020669999999999997,-0.09350499999999999,4,-63.0,4.7185,922.25,3
277.4,F,1.2218,0.020669999999999997,-0.09350499999999999,4,-63.0,4.7185,922.25,3
277.45,F,1.2218,0.020669999999999997,-0.09350499999999999,4,-63.0,4.7185,922.25,3
277.5,F,1.2218,0.020669999999999997,-0.09350499999999999,4,-63.0,4.7185,922.25,3
278.75,F,1.128,0.05511900000000001,-0.13912,3,-60.0,0.68416,923.75,3
278.82,F,1.128,0.05511900000000001,-0.13912,3,-60.0,0.68416,923.75,3
278.88,F,1.128,0.05511900000000001,-0.13912,3,-60.0,0.68416,923.75,3
278.9,F,1.128,0.05511900000000001,-0.13912,3,-60.0,0.68416,923.75,3
278.95,F,1.128,0.05511900000000001,-0.13912,3,-60.0,0.68416,923.75,3
279.0,F,1.128,0.05511900000000001,-0.13912,3,-60.0,0.68416,923.75,3
279.75,F,1.128,0.05511900000000001,-0.13912,4,-64.0,5.6757,921.25,3
279.82,F,1.128,0.05511900000000001,-0.13912,4,-64.0,5.6757,921.25,3
279.88,F,1.128,0.05511900000000001,-0.13912,4,-64.0,5.6757,921.25,3
279.9,F,1.128,0.05511900000000001,-0.13912,4,-64.0,5.6757,921.25,3
279.95,F,1.128,0.05511900000000001,-0.13912,4,-64.0,5.6757,921.25,3
280.0,F,1.128,0.05511900000000001,-0.13912,4,-64.0,5.6757,921.25,3
283.5,F,1.2218,0.032152999999999994,-0.09350499999999999,3,-58.5,5.0038,921.75,3
283.57,F,1.2218,0.032152999999999994,-0.09350499999999999,3,-58.5,5.0038,921.75,3
283.63,F,1.2218,0.032152999999999994,-0.09350499999999999,3,-58.5,5.0038,921.75,3
283.68,F,1.2218,0.032152999999999994,-0.09350499999999999,3,-58.5,5.0038,921.75,3
283.7,F,1.2218,0.032152999999999994,-0.09350499999999999,3,-58.5,5.0038,921.75,3
283.75,F,1.2218,0.032152999999999994,-0.09350499999999999,3,-58.5,5.0038,921.75,3
284.75,F,1.2335,0.0091865,-0.059296,3,-56.5,4.9041,924.25,3
284.82,F,1.2335,0.0091865,-0.059296,3,-56.5,4.9041,924.25,3
284.88,F,1.2335,0.0091865,-0.059296,3,-56.5,4.9041,924.25,3
284.9,F,1.2335,0.0091865,-0.059296,3,-56.5,4.9041,924.25,3
284.95,F,1.2335,0.0091865,-0.059296,3,-56.5,4.9041,924.25,3
284.98,F,1.2335,0.0091865,-0.059296,3,-56.5,4.9041,924.25,3
285.25,F,0.9052,0.38813000000000003,-0.19613,3,-56.5,6.231,925.25,1
285.32,F,0.9052,0.38813000000000003,-0.19613,3,-56.5,6.231,925.25,1
285.38,F,0.9052,0.38813000000000003,-0.19613,3,-56.5,6.231,925.25,1
285.43,F,0.9052,0.38813000000000003,-0.19613,3,-56.5,6.231,925.25,1
285.45,F,0.9052,0.38813000000000003,-0.19613,3,-56.5,6.231,925.25,1
285.5,F,0.9052,0.38813000000000003,-0.19613,3,-56.5,6.231,925.25,1
285.55,F,0.9052,0.38813000000000003,-0.19613,1,-59.5,4.9824,924.75,1
285.57,F,0.9052,0.38813000000000003,-0.19613,1,-59.5,4.9824,924.75,1
285.63,F,0.9052,0.38813000000000003,-0.19613,1,-59.5,4.9824,924.75,1
285.68,F,0.9052,0.38813000000000003,-0.19613,1,-59.5,4.9824,924.75,1
285.7,F,0.9052,0.38813000000000003,-0.19613,1,-59.5,4.9824,924.75,1
285.75,F,0.9052,0.38813000000000003,-0.19613,1,-59.5,4.9824,924.75,1
286.75,F,0.7176,0.79004,0.36262,1,-60.0,4.085,920.25,1
286.82,F,0.7176,0.79004,0.36262,1,-60.0,4.085,920.25,1
286.88,F,0.7176,0.79004,0.36262,1,-60.0,4.085,920.25,1
286.93,F,0.7176,0.79004,0.36262,1,-60.0,4.085,920.25,1
286.95,F,0.7176,0.79004,0.36262,1,-60.0,4.085,920.25,1
287.0,F,0.7176,0.79004,0.36262,1,-60.0,4.085,920.25,1
287.03,F,0.7176,0.79004,0.36262,1,-59.0,0.28379,921.25,1
287.07,F,0.7176,0.79004,0.36262,1,-59.0,0.28379,921.25,1
287.13,F,0.7176,0.79004,0.36262,1,-59.0,0.28379,921.25,1
287.18,F,0.7176,0.79004,0.36262,1,-59.0,0.28379,921.25,1
287.2,F,0.7176,0.79004,0.36262,1,-59.0,0.28379,921.25,1
287.25,F,0.7176,0.79004,0.36262,1,-59.0,0.28379,921.25,1
287.28,F,0.7176,0.79004,0.36262,1,-62.5,3.9255,924.25,1
287.32,F,0.7176,0.79004,0.36262,1,-62.5,3.9255,924.25,1
287.38,F,0.7176,0.79004,0.36262,1,-62.5,3.9255,924.25,1
287.4,F,0.7176,0.79004,0.36262,1,-62.5,3.9255,924.25,1
287.45,F,0.7176,0.79004,0.36262,1,-62.5,3.9255,924.25,1
287.5,F,0.7176,0.79004,0.36262,1,-62.5,3.9255,924.25,1
289.0,F,0.44791000000000003,0.92784,0.10035,1,-62.5,0.53076,920.25,1
289.07,F,0.44791000000000003,0.92784,0.10035,1,-62.5,0.53076,920.25,1
289.13,F,0.44791000000000003,0.92784,0.10035,1,-62.5,0.53076,920.25,1
289.15,F,0.44791000000000003,0.92784,0.10035,1,-62.5,0.53076,920.25,1
289.2,F,0.44791000000000003,0.92784,0.10035,1,-62.5,0.53076,920.25,1
289.25,F,0.44791000000000003,0.92784,0.10035,1,-62.5,0.53076,920.25,1
289.5,F,0.44791000000000003,0.92784,0.10035,1,-59.5,5.9012,921.25,1
289.57,F,0.44791000000000003,0.92784,0.10035,1,-59.5,5.9012,921.25,1
289.63,F,0.44791000000000003,0.92784,0.10035,1,-59.5,5.9012,921.25,1
289.68,F,0.44791000000000003,0.92784,0.10035,1,-59.5,5.9012,921.25,1
289.7,F,0.44791000000000003,0.92784,0.10035,1,-59.5,5.9012,921.25,1
289.75,F,0.44791000000000003,0.92784,0.10035,1,-59.5,5.9012,921.25,1
289.8,F,0.44791000000000003,0.92784,0.10035,1,-60.5,6.231,920.75,1
289.82,F,0.44791000000000003,0.92784,0.10035,1,-60.5,6.231,920.75,1
289.88,F,0.44791000000000003,0.92784,0.10035,1,-60.5,6.231,920.75,1
289.93,F,0.44791000000000003,0.92784,0.10035,1,-60.5,6.231,920.75,1
289.95,F,0.44791000000000003,0.92784,0.10035,1,-60.5,6.231,920.75,1
290.0,F,0.44791000000000003,0.92784,0.10035,1,-60.5,6.231,920.75,1
290.5,F,0.44791000000000003,0.92784,0.10035,1,-58.5,6.231,921.75,1
290.57,F,0.44791000000000003,0.92784,0.10035,1,-58.5,6.231,921.75,1
290.63,F,0.44791000000000003,0.92784,0.10035,1,-58.5,6.231,921.75,1
290.68,F,0.44791000000000003,0.92784,0.10035,1,-58.5,6.231,921.75,1
290.7,F,0.44791000000000003,0.92784,0.10035,1,-58.5,6.231,921.75,1
290.75,F,0.44791000000000003,0.92784,0.10035,1,-58.5,6.231,921.75,1
291.5,F,0.34238,0.98526,0.043332,1,-59.0,5.2876,922.25,1
291.57,F,0.34238,0.98526,0.043332,1,-59.0,5.2876,922.25,1
291.63,F,0.34238,0.98526,0.043332,1,-59.0,5.2876,922.25,1
291.65,F,0.34238,0.98526,0.043332,1,-59.0,5.2876,922.25,1
291.7,F,0.34238,0.98526,0.043332,1,-59.0,5.2876,922.25,1
291.75,F,0.34238,0.98526,0.043332,1,-59.0,5.2876,922.25,1
292.0,F,0.34238,0.98526,0.043332,1,-59.5,3.591,924.25,1
292.07,F,0.34238,0.98526,0.043332,1,-59.5,3.591,924.25,1
292.13,F,0.34238,0.98526,0.043332,1,-59.5,3.591,924.25,1
292.18,F,0.34238,0.98526,0.043332,1,-59.5,3.591,924.25,1
292.2,F,0.34238,0.98526,0.043332,1,-59.5,3.591,924.25,1
292.25,F,0.34238,0.98526,0.043332,1,-59.5,3.591,924.25,1
292.28,F,0.34238,0.98526,0.043332,1,-59.5,0.47247,920.75,1
292.32,F,0.34238,0.98526,0.043332,1,-59.5,0.47247,920.75,1
292.38,F,0.34238,0.98526,0.043332,1,-59.5,0.47247,920.75,1
292.43,F,0.34238,0.98526,0.043332,1,-59.5,0.47247,920.75,1
292.45,F,0.34238,0.98526,0.043332,1,-59.5,0.47247,920.75,1
292.5,F,0.34238,0.98526,0.043332,1,-59.5,0.47247,920.75,1
293.25,F,0.34238,0.98526,0.043332,1,-58.5,5.6558,921.75,1
293.32,F,0.34238,0.98526,0.043332,1,-58.5,5.6558,921.75,1
293.38,F,0.34238,0.98526,0.043332,1,-58.5,5.6558,921.75,1
293.43,F,0.34238,0.98526,0.043332,1,-58.5,5.6558,921.75,1
293.45,F,0.34238,0.98526,0.043332,1,-58.5,5.6558,921.75,1
293.5,F,0.34238,0.98526,0.043332,1,-58.5,5.6558,921.75,1
294.0,F,0.33066,0.98526,0.020525,4,-56.0,1.0477,922.25,1
294.07,F,0.33066,0.98526,0.020525,4,-56.0,1.0477,922.25,1
294.13,F,0.33066,0.98526,0.020525,4,-56.0,1.0477,922.25,1
294.18,F,0.33066,0.98526,0.020525,4,-56.0,1.0477,922.25,1
294.2,F,0.33066,0.98526,0.020525,4,-56.0,1.0477,922.25,1
294.25,F,0.33066,0.98526,0.020525,4,-56.0,1.0477,922.25,1
294.3,F,0.33066,0.98526,0.020525,3,-66.0,4.6526,921.25,1
294.32,F,0.33066,0.98526,0.020525,3,-66.0,4.6526,921.25,1
294.38,F,0.33066,0.98526,0.020525,3,-66.0,4.6526,921.25,1
294.43,F,0.33066,0.98526,0.020525,3,-66.0,4.6526,921.25,1
294.45,F,0.33066,0.98526,0.020525,3,-66.0,4.6526,921.25,1
294.5,F,0.33066,0.98526,0.020525,3,-66.0,4.6526,921.25,1
294.75,F,0.33066,0.98526,0.020525,1,-57.5,0.89891,920.75,1
294.82,F,0.33066,0.98526,0.020525,1,-57.5,0.89891,920.75,1
294.85,F,0.33066,0.98526,0.020525,1,-57.5,0.89891,920.75,1
294.9,F,0.33066,0.98526,0.020525,1,-57.5,0.89891,920.75,1
294.95,F,0.33066,0.98526,0.020525,1,-57.5,0.89891,920.75,1
294.98,F,0.33066,0.98526,0.020525,1,-57.5,0.89891,920.75,1
295.25,F,0.33066,0.98526,0.020525,1,-58.5,0.19788,924.75,1
295.32,F,0.33066,0.98526,0.020525,1,-58.5,0.19788,924.75,1
295.35,F,0.33066,0.98526,0.020525,1,-58.5,0.19788,924.75,1
295.4,F,0.33066,0.98526,0.020525,1,-58.5,0.19788,924.75,1
